date,budget_starting,money_in,money_out,reason
2026-09-17,40745.050000000025,199.99,0.0,POS Checkout (1 items)
2026-09-17,40945.04000000002,79.99,0.0,POS Checkout (1 items)
2026-09-17,41025.03000000002,25.99,0.0,POS Checkout (1 items)
2026-09-17,41051.02000000002,299.5,0.0,POS Checkout (1 items)
2026-09-17,41350.52000000002,199.99,0.0,POS Checkout (1 items)
2026-09-17,41550.51000000002,25.99,0.0,POS Checkout (1 items)
2026-09-17,41576.500000000015,299.5,0.0,POS Checkout (1 items)
2026-09-17,41876.000000000015,19.99,0.0,POS Checkout (1 items)
2026-09-17,41895.99000000001,51.98,0.0,POS Checkout (1 items)
2026-09-17,41947.970000000016,0.0,50.0,Test Operational Bill
2026-09-17,41897.970000000016,100.0,0.0,Test Deposit
2026-09-17,41997.970000000016,79.99,0.0,POS Checkout (1 items)
2026-09-17,42077.960000000014,79.99,0.0,POS Checkout (1 items)
2026-09-17,42157.95000000001,79.99,0.0,POS Checkout (1 items)
2026-09-17,42237.94000000001,79.99,0.0,POS Checkout (1 items)
2026-09-17,42317.93000000001,299.5,0.0,POS Checkout (1 items)
2026-09-17,42617.43000000001,199.99,0.0,POS Checkout (1 items)
2026-09-17,42817.420000000006,25.99,0.0,POS Checkout (1 items)
2026-09-17,42843.41,199.99,0.0,POS Checkout (1 items)
2026-09-17,43043.4,19.99,0.0,POS Checkout (1 items)
2026-09-17,43063.39,199.99,0.0,POS Checkout (1 items)
2026-09-17,43263.38,299.5,0.0,POS Checkout (1 items)
2026-09-17,43562.88,25.99,0.0,POS Checkout (1 items)
2026-09-17,43588.869999999995,19.99,0.0,POS Checkout (1 items)
2026-09-17,43608.85999999999,199.99,0.0,POS Checkout (1 items)
2026-09-17,43808.84999999999,79.99,0.0,POS Checkout (1 items)
2026-09-17,43888.83999999999,199.99,0.0,POS Checkout (1 items)
2026-09-17,44088.82999999999,25.99,0.0,POS Checkout (1 items)
2026-09-17,44114.819999999985,25.99,0.0,POS Checkout (1 items)
2026-09-17,44140.80999999998,199.99,0.0,POS Checkout (1 items)
2026-09-17,44340.79999999998,19.99,0.0,POS Checkout (1 items)
2026-09-17,44360.78999999998,299.5,0.0,POS Checkout (1 items)
2026-09-17,44660.28999999998,25.99,0.0,POS Checkout (1 items)
2026-09-17,44686.27999999998,299.5,0.0,POS Checkout (1 items)
2026-09-17,44985.77999999998,79.99,0.0,POS Checkout (1 items)
2026-09-17,45065.769999999975,25.99,0.0,POS Checkout (1 items)
2026-09-17,45091.75999999997,299.5,0.0,POS Checkout (1 items)
2026-09-17,45391.25999999997,299.5,0.0,POS Checkout (1 items)
2026-09-17,45690.75999999997,79.99,0.0,POS Checkout (1 items)
2026-09-17,45770.74999999997,25.99,0.0,POS Checkout (1 items)
2026-09-17,45796.73999999997,25.99,0.0,POS Checkout (1 items)
2026-09-17,45822.72999999997,299.5,0.0,POS Checkout (1 items)
2026-09-17,46122.22999999997,19.99,0.0,POS Checkout (1 items)
2026-09-17,46142.219999999965,199.99,0.0,POS Checkout (1 items)
2026-09-17,46342.20999999996,299.5,0.0,POS Checkout (1 items)
2026-09-17,46641.70999999996,299.5,0.0,POS Checkout (1 items)
2026-09-17,46941.20999999996,25.99,0.0,POS Checkout (1 items)
2026-09-17,46967.19999999996,19.99,0.0,POS Checkout (1 items)
2026-09-17,46987.18999999996,79.99,0.0,POS Checkout (1 items)
2026-09-17,47067.17999999996,19.99,0.0,POS Checkout (1 items)
2026-09-17,47087.169999999955,299.5,0.0,POS Checkout (1 items)
2026-09-17,47386.669999999955,199.99,0.0,POS Checkout (1 items)
2026-09-17,47586.65999999995,19.99,0.0,POS Checkout (1 items)
2026-09-17,47606.64999999995,79.99,0.0,POS Checkout (1 items)
2026-09-17,47686.63999999995,19.99,0.0,POS Checkout (1 items)
2026-09-17,47706.62999999995,19.99,0.0,POS Checkout (1 items)
2026-09-17,47726.619999999944,199.99,0.0,POS Checkout (1 items)
2026-09-17,47926.60999999994,19.99,0.0,POS Checkout (1 items)
2026-09-17,47946.59999999994,79.99,0.0,POS Checkout (1 items)
2026-09-17,48026.58999999994,25.99,0.0,POS Checkout (1 items)
2026-09-17,48052.579999999936,299.5,0.0,POS Checkout (1 items)
2026-09-17,48352.079999999936,19.99,0.0,POS Checkout (1 items)
2026-09-17,48372.069999999934,19.99,0.0,POS Checkout (1 items)
2026-09-17,48392.05999999993,299.5,0.0,POS Checkout (1 items)
2026-09-17,48691.55999999993,299.5,0.0,POS Checkout (1 items)
2026-09-17,48991.05999999993,79.99,0.0,POS Checkout (1 items)
2026-09-17,49071.04999999993,25.99,0.0,POS Checkout (1 items)
2026-09-17,49097.03999999993,19.99,0.0,POS Checkout (1 items)
2026-09-17,49117.029999999926,199.99,0.0,POS Checkout (1 items)
2026-09-17,49317.019999999924,25.99,0.0,POS Checkout (1 items)
2026-09-17,49343.00999999992,79.99,0.0,POS Checkout (1 items)
2026-09-17,49422.99999999992,199.99,0.0,POS Checkout (1 items)
2026-09-17,49622.98999999992,199.99,0.0,POS Checkout (1 items)
2026-09-17,49822.979999999916,79.99,0.0,POS Checkout (1 items)
2026-09-17,49902.969999999914,19.99,0.0,POS Checkout (1 items)
2026-09-17,49922.95999999991,79.99,0.0,POS Checkout (1 items)
2026-09-17,50002.94999999991,79.99,0.0,POS Checkout (1 items)
2026-09-17,50082.93999999991,25.99,0.0,POS Checkout (1 items)
2026-09-17,50108.929999999906,199.99,0.0,POS Checkout (1 items)
2026-09-17,50308.919999999904,199.99,0.0,POS Checkout (1 items)
2026-09-17,50508.9099999999,19.99,0.0,POS Checkout (1 items)
2026-09-17,50528.8999999999,19.99,0.0,POS Checkout (1 items)
2026-09-17,50548.8899999999,25.99,0.0,POS Checkout (1 items)
2026-09-17,50574.879999999896,25.99,0.0,POS Checkout (1 items)
2026-09-17,50600.86999999989,79.99,0.0,POS Checkout (1 items)
2026-09-17,50680.85999999989,19.99,0.0,POS Checkout (1 items)
2026-09-17,50700.84999999989,299.5,0.0,POS Checkout (1 items)
2026-09-17,51000.34999999989,79.99,0.0,POS Checkout (1 items)
2026-09-17,51080.33999999989,199.99,0.0,POS Checkout (1 items)
2026-09-17,51280.329999999885,79.99,0.0,POS Checkout (1 items)
2026-09-17,51360.31999999988,79.99,0.0,POS Checkout (1 items)
2026-09-17,51440.30999999988,299.5,0.0,POS Checkout (1 items)
2026-09-17,51739.80999999988,299.5,0.0,POS Checkout (1 items)
2026-09-17,52039.30999999988,25.99,0.0,POS Checkout (1 items)
2026-09-17,52065.29999999988,199.99,0.0,POS Checkout (1 items)
2026-09-17,52265.28999999988,199.99,0.0,POS Checkout (1 items)
2026-09-17,52465.279999999875,199.99,0.0,POS Checkout (1 items)
2026-09-17,52665.26999999987,299.5,0.0,POS Checkout (1 items)
2026-09-17,52964.76999999987,199.99,0.0,POS Checkout (1 items)
2026-09-17,53164.75999999987,25.99,0.0,POS Checkout (1 items)
2026-09-17,53190.74999999987,25.99,0.0,POS Checkout (1 items)
2026-09-17,53216.73999999987,19.99,0.0,POS Checkout (1 items)
2026-09-17,53236.729999999865,79.99,0.0,POS Checkout (1 items)
2026-09-17,53316.71999999986,79.99,0.0,POS Checkout (1 items)
2026-09-17,53396.70999999986,79.99,0.0,POS Checkout (1 items)
2026-09-17,53476.69999999986,299.5,0.0,POS Checkout (1 items)
2026-09-17,53776.19999999986,299.5,0.0,POS Checkout (1 items)
2026-09-17,54075.69999999986,299.5,0.0,POS Checkout (1 items)
2026-09-17,54375.19999999986,199.99,0.0,POS Checkout (1 items)
2026-09-17,54575.18999999986,79.99,0.0,POS Checkout (1 items)
2026-09-17,54655.179999999855,25.99,0.0,POS Checkout (1 items)
2026-09-17,54681.16999999985,199.99,0.0,POS Checkout (1 items)
2026-09-17,54881.15999999985,199.99,0.0,POS Checkout (1 items)
2026-09-17,55081.14999999985,19.99,0.0,POS Checkout (1 items)
2026-09-17,55101.13999999985,25.99,0.0,POS Checkout (1 items)
2026-09-17,55127.129999999845,25.99,0.0,POS Checkout (1 items)
2026-09-17,55153.11999999984,19.99,0.0,POS Checkout (1 items)
2026-09-17,55173.10999999984,199.99,0.0,POS Checkout (1 items)
2026-09-17,55373.09999999984,19.99,0.0,POS Checkout (1 items)
2026-09-17,55393.08999999984,19.99,0.0,POS Checkout (1 items)
2026-09-17,55413.079999999834,25.99,0.0,POS Checkout (1 items)
2026-09-17,55439.06999999983,25.99,0.0,POS Checkout (1 items)
2026-09-17,55465.05999999983,299.5,0.0,POS Checkout (1 items)
2026-09-17,55764.55999999983,25.99,0.0,POS Checkout (1 items)
2026-09-17,55790.54999999983,199.99,0.0,POS Checkout (1 items)
2026-09-17,55990.539999999826,199.99,0.0,POS Checkout (1 items)
2026-09-17,56190.529999999824,299.5,0.0,POS Checkout (1 items)
2026-09-17,56490.029999999824,299.5,0.0,POS Checkout (1 items)
2026-09-17,56789.529999999824,19.99,0.0,POS Checkout (1 items)
2026-09-17,56809.51999999982,79.99,0.0,POS Checkout (1 items)
2026-09-17,56889.50999999982,79.99,0.0,POS Checkout (1 items)
2026-09-17,56969.49999999982,25.99,0.0,POS Checkout (1 items)
2026-09-17,56995.489999999816,299.5,0.0,POS Checkout (1 items)
2026-09-17,57294.989999999816,199.99,0.0,POS Checkout (1 items)
2026-09-17,57494.979999999814,19.99,0.0,POS Checkout (1 items)
2026-09-17,57514.96999999981,25.99,0.0,POS Checkout (1 items)
2026-09-17,57540.95999999981,199.99,0.0,POS Checkout (1 items)
2026-09-17,57740.94999999981,19.99,0.0,POS Checkout (1 items)
2026-09-17,57760.939999999806,79.99,0.0,POS Checkout (1 items)
2026-09-17,57840.929999999804,299.5,0.0,POS Checkout (1 items)
2026-09-17,58140.429999999804,79.99,0.0,POS Checkout (1 items)
2026-09-17,58220.4199999998,299.5,0.0,POS Checkout (1 items)
2026-09-17,58519.9199999998,19.99,0.0,POS Checkout (1 items)
2026-09-17,58539.9099999998,25.99,0.0,POS Checkout (1 items)
2026-09-17,58565.8999999998,299.5,0.0,POS Checkout (1 items)
2026-09-17,58865.3999999998,299.5,0.0,POS Checkout (1 items)
2026-09-17,59164.8999999998,25.99,0.0,POS Checkout (1 items)
2026-09-17,59190.889999999796,79.99,0.0,POS Checkout (1 items)
2026-09-17,59270.879999999794,25.99,0.0,POS Checkout (1 items)
2026-09-17,59296.86999999979,25.99,0.0,POS Checkout (1 items)
2026-09-17,59322.85999999979,19.99,0.0,POS Checkout (1 items)
2026-09-17,59342.84999999979,79.99,0.0,POS Checkout (1 items)
2026-09-17,59422.839999999786,299.5,0.0,POS Checkout (1 items)
2026-09-17,59722.339999999786,199.99,0.0,POS Checkout (1 items)
2026-09-17,59922.32999999978,299.5,0.0,POS Checkout (1 items)
2026-09-17,60221.82999999978,19.99,0.0,POS Checkout (1 items)
2026-09-17,60241.81999999978,299.5,0.0,POS Checkout (1 items)
2026-09-17,60541.31999999978,25.99,0.0,POS Checkout (1 items)
2026-09-17,60567.30999999978,19.99,0.0,POS Checkout (1 items)
2026-09-17,60587.29999999978,199.99,0.0,POS Checkout (1 items)
2026-09-17,60787.289999999775,19.99,0.0,POS Checkout (1 items)
2026-09-17,60807.27999999977,199.99,0.0,POS Checkout (1 items)
2026-09-17,61007.26999999977,19.99,0.0,POS Checkout (1 items)
2026-09-17,61027.25999999977,199.99,0.0,POS Checkout (1 items)
2026-09-17,61227.24999999977,25.99,0.0,POS Checkout (1 items)
2026-09-17,61253.239999999765,79.99,0.0,POS Checkout (1 items)
2026-09-17,61333.22999999976,79.99,0.0,POS Checkout (1 items)
2026-09-17,61413.21999999976,19.99,0.0,POS Checkout (1 items)
2026-09-17,61433.20999999976,79.99,0.0,POS Checkout (1 items)
2026-09-17,61513.19999999976,19.99,0.0,POS Checkout (1 items)
2026-09-17,61533.189999999755,299.5,0.0,POS Checkout (1 items)
2026-09-17,61832.689999999755,25.99,0.0,POS Checkout (1 items)
2026-09-17,61858.67999999975,299.5,0.0,POS Checkout (1 items)
2026-09-17,62158.17999999975,19.99,0.0,POS Checkout (1 items)
2026-09-17,62178.16999999975,299.5,0.0,POS Checkout (1 items)
2026-09-17,62477.66999999975,19.99,0.0,POS Checkout (1 items)
2026-09-17,62497.65999999975,299.5,0.0,POS Checkout (1 items)
2026-09-17,62797.15999999975,199.99,0.0,POS Checkout (1 items)
2026-09-17,62997.14999999975,199.99,0.0,POS Checkout (1 items)
2026-09-17,63197.139999999745,79.99,0.0,POS Checkout (1 items)
2026-09-17,63277.12999999974,25.99,0.0,POS Checkout (1 items)
2026-09-17,63303.11999999974,19.99,0.0,POS Checkout (1 items)
2026-09-17,63323.10999999974,79.99,0.0,POS Checkout (1 items)
2026-09-17,63403.09999999974,79.99,0.0,POS Checkout (1 items)
2026-09-17,63483.089999999735,299.5,0.0,POS Checkout (1 items)
2026-09-17,63782.589999999735,25.99,0.0,POS Checkout (1 items)
2026-09-17,63808.57999999973,25.99,0.0,POS Checkout (1 items)
2026-09-17,63834.56999999973,199.99,0.0,POS Checkout (1 items)
2026-09-17,64034.55999999973,79.99,0.0,POS Checkout (1 items)
2026-09-17,64114.54999999973,199.99,0.0,POS Checkout (1 items)
2026-09-17,64314.539999999724,19.99,0.0,POS Checkout (1 items)
2026-09-17,64334.52999999972,299.5,0.0,POS Checkout (1 items)
2026-09-17,64634.02999999972,79.99,0.0,POS Checkout (1 items)
2026-09-17,64714.01999999972,19.99,0.0,POS Checkout (1 items)
2026-09-17,64734.00999999972,199.99,0.0,POS Checkout (1 items)
2026-09-17,64933.999999999716,79.99,0.0,POS Checkout (1 items)
2026-09-17,65013.989999999714,79.99,0.0,POS Checkout (1 items)
2026-09-17,65093.97999999971,299.5,0.0,POS Checkout (1 items)
2026-09-17,65393.47999999971,199.99,0.0,POS Checkout (1 items)
2026-09-17,65593.46999999971,19.99,0.0,POS Checkout (1 items)
2026-09-17,65613.45999999972,25.99,0.0,POS Checkout (1 items)
2026-09-17,65639.44999999972,299.5,0.0,POS Checkout (1 items)
2026-09-17,65938.94999999972,299.5,0.0,POS Checkout (1 items)
2026-09-17,66238.44999999972,19.99,0.0,POS Checkout (1 items)
2026-09-17,66258.43999999973,79.99,0.0,POS Checkout (1 items)
2026-09-17,66338.42999999973,25.99,0.0,POS Checkout (1 items)
2026-09-17,66364.41999999974,199.99,0.0,POS Checkout (1 items)
2026-09-17,66564.40999999974,79.99,0.0,POS Checkout (1 items)
2026-09-17,66644.39999999975,199.99,0.0,POS Checkout (1 items)
2026-09-17,66844.38999999975,199.99,0.0,POS Checkout (1 items)
2026-09-17,67044.37999999976,19.99,0.0,POS Checkout (1 items)
2026-09-17,67064.36999999976,25.99,0.0,POS Checkout (1 items)
2026-09-17,67090.35999999977,199.99,0.0,POS Checkout (1 items)
2026-09-17,67290.34999999977,199.99,0.0,POS Checkout (1 items)
2026-09-17,67490.33999999978,19.99,0.0,POS Checkout (1 items)
2026-09-17,67510.32999999978,25.99,0.0,POS Checkout (1 items)
2026-09-17,67536.31999999979,19.99,0.0,POS Checkout (1 items)
2026-09-17,67556.3099999998,25.99,0.0,POS Checkout (1 items)
2026-09-17,67582.2999999998,299.5,0.0,POS Checkout (1 items)
2026-09-17,67881.7999999998,25.99,0.0,POS Checkout (1 items)
2026-09-17,67907.7899999998,199.99,0.0,POS Checkout (1 items)
2026-09-17,68107.77999999981,25.99,0.0,POS Checkout (1 items)
2026-09-17,68133.76999999981,79.99,0.0,POS Checkout (1 items)
2026-09-17,68213.75999999982,79.99,0.0,POS Checkout (1 items)
2026-09-17,68293.74999999983,299.5,0.0,POS Checkout (1 items)
2026-09-17,68593.24999999983,299.5,0.0,POS Checkout (1 items)
2026-09-17,68892.74999999983,19.99,0.0,POS Checkout (1 items)
2026-09-17,68912.73999999983,79.99,0.0,POS Checkout (1 items)
2026-09-17,68992.72999999984,19.99,0.0,POS Checkout (1 items)
2026-09-17,69012.71999999984,25.99,0.0,POS Checkout (1 items)
2026-09-17,69038.70999999985,199.99,0.0,POS Checkout (1 items)
2026-09-17,69238.69999999985,199.99,0.0,POS Checkout (1 items)
2026-09-17,69438.68999999986,79.99,0.0,POS Checkout (1 items)
2026-09-17,69518.67999999986,299.5,0.0,POS Checkout (1 items)
2026-09-17,69818.17999999986,25.99,0.0,POS Checkout (1 items)
2026-09-17,69844.16999999987,79.99,0.0,POS Checkout (1 items)
2026-09-17,69924.15999999987,25.99,0.0,POS Checkout (1 items)
2026-09-17,69950.14999999988,79.99,0.0,POS Checkout (1 items)
2026-09-17,70030.13999999988,299.5,0.0,POS Checkout (1 items)
2026-09-17,70329.63999999988,19.99,0.0,POS Checkout (1 items)
2026-09-17,70349.62999999989,25.99,0.0,POS Checkout (1 items)
2026-09-17,70375.6199999999,25.99,0.0,POS Checkout (1 items)
2026-09-17,70401.6099999999,199.99,0.0,POS Checkout (1 items)
2026-09-17,70601.5999999999,79.99,0.0,POS Checkout (1 items)
2026-09-17,70681.58999999991,299.5,0.0,POS Checkout (1 items)
2026-09-17,70981.08999999991,199.99,0.0,POS Checkout (1 items)
2026-09-17,71181.07999999991,19.99,0.0,POS Checkout (1 items)
2026-09-17,71201.06999999992,299.5,0.0,POS Checkout (1 items)
2026-09-17,71500.56999999992,299.5,0.0,POS Checkout (1 items)
2026-09-17,71800.06999999992,19.99,0.0,POS Checkout (1 items)
2026-09-17,71820.05999999992,79.99,0.0,POS Checkout (1 items)
2026-09-17,71900.04999999993,299.5,0.0,POS Checkout (1 items)
2026-09-17,72199.54999999993,199.99,0.0,POS Checkout (1 items)
2026-09-17,72399.53999999994,19.99,0.0,POS Checkout (1 items)
2026-09-17,72419.52999999994,19.99,0.0,POS Checkout (1 items)
2026-09-17,72439.51999999995,79.99,0.0,POS Checkout (1 items)
2026-09-17,72519.50999999995,199.99,0.0,POS Checkout (1 items)
2026-09-17,72719.49999999996,25.99,0.0,POS Checkout (1 items)
2026-09-17,72745.48999999996,79.99,0.0,POS Checkout (1 items)
2026-09-17,72825.47999999997,199.99,0.0,POS Checkout (1 items)
2026-09-17,73025.46999999997,299.5,0.0,POS Checkout (1 items)
2026-09-17,73324.96999999997,25.99,0.0,POS Checkout (1 items)
2026-09-17,73350.95999999998,825.45,0.0,POS Checkout (5 items)
2026-09-17,74176.40999999997,625.46,0.0,POS Checkout (5 items)
2026-09-17,74801.86999999998,579.48,0.0,POS Checkout (3 items)
2026-09-21,75381.34999999998,51.98,0.0,POS Checkout (1 items)
2026-09-21,75433.32999999997,0.0,50.0,Test Operational Bill
2026-09-21,75383.32999999997,100.0,0.0,Test Deposit
2026-09-21,75483.32999999997,51.98,0.0,POS Checkout (1 items)
2026-09-21,75535.30999999997,0.0,50.0,Test Operational Bill
2026-09-21,75485.30999999997,100.0,0.0,Test Deposit
2026-09-21,75585.30999999997,79.99,0.0,POS Checkout (1 items)
